timestamp,road_name,flow_vehicle_per_hour,avg_speed_kmh,precipitation_mm,is_holiday,is_raining
2024-01-04 13:30:00,Jalan Jenderal Sudirman,1117,31.22,0,0,0
2024-01-04 13:45:00,Jalan Jenderal Sudirman,1014,36.84,0,0,0
2024-01-04 14:00:00,Jalan Jenderal Sudirman,1075,34.88,0,0,0
2024-01-04 14:15:00,Jalan Jenderal Sudirman,1110,30.33,0,0,0
2024-01-04 14:30:00,Jalan Jenderal Sudirman,1077,36.33,0,0,0
2024-01-04 14:45:00,Jalan Jenderal Sudirman,1149,33.03,0,0,0
2024-01-04 15:00:00,Jalan Jenderal Sudirman,800,15.34,10,0,1
2024-01-04 15:15:00,Jalan Jenderal Sudirman,870,31.27,0,0,0
2024-01-04 15:30:00,Jalan Jenderal Sudirman,910,29.99,0,0,0
2024-01-04 15:45:00,Jalan Jenderal Sudirman,1123,29.48,2,0,1
2024-01-04 16:00:00,Jalan Jenderal Sudirman,2320,6.23,0,0,0
2024-01-04 16:15:00,Jalan Jenderal Sudirman,2640,16.16,0,0,0
2024-01-04 16:30:00,Jalan Jenderal Sudirman,2869,8.66,0,0,0
2024-01-04 16:45:00,Jalan Jenderal Sudirman,2156,12.69,0,0,0
2024-01-04 17:00:00,Jalan Jenderal Sudirman,2567,17.54,0,0,0
2024-01-04 17:15:00,Jalan Jenderal Sudirman,2633,19.13,0,0,0
2024-01-04 17:30:00,Jalan Jenderal Sudirman,2585,12.74,0,0,0
2024-01-04 17:45:00,Jalan Jenderal Sudirman,2968,10.97,0,0,0
2024-01-04 18:00:00,Jalan Jenderal Sudirman,2023,5.0,0,0,0
2024-01-04 18:15:00,Jalan Jenderal Sudirman,2876,11.52,0,0,0
2024-01-04 18:30:00,Jalan Jenderal Sudirman,2571,12.23,0,0,0
2024-01-04 18:45:00,Jalan Jenderal Sudirman,1979,9.95,0,0,0
2024-01-04 19:00:00,Jalan Jenderal Sudirman,1943,12.7,0,0,0
2024-01-04 19:15:00,Jalan Jenderal Sudirman,1834,16.8,0,0,0
2024-01-04 19:30:00,Jalan Jenderal Sudirman,2595,14.95,0,0,0
2024-01-04 19:45:00,Jalan Jenderal Sudirman,2219,10.74,1,0,1
2024-01-04 20:00:00,Jalan Jenderal Sudirman,931,33.45,0,0,0
2024-01-04 20:15:00,Jalan Jenderal Sudirman,881,26.64,3,0,1
2024-01-04 20:30:00,Jalan Jenderal Sudirman,890,37.87,0,0,0
2024-01-04 20:45:00,Jalan Jenderal Sudirman,893,32.25,0,0,0
2024-01-04 21:00:00,Jalan Jenderal Sudirman,1198,37.18,0,0,0
2024-01-04 21:15:00,Jalan Jenderal Sudirman,904,36.88,0,0,0
2024-01-04 21:30:00,Jalan Jenderal Sudirman,1196,33.63,0,0,0
2024-01-04 21:45:00,Jalan Jenderal Sudirman,1091,40.0,0,0,0
2024-01-04 22:00:00,Jalan Jenderal Sudirman,964,26.5,5,0,1
2024-01-04 22:15:00,Jalan Jenderal Sudirman,854,16.3,23,0,1
2024-01-04 22:30:00,Jalan Jenderal Sudirman,974,33.89,0,0,0
2024-01-04 22:45:00,Jalan Jenderal Sudirman,1026,30.9,3,0,1
2024-01-04 23:00:00,Jalan Jenderal Sudirman,933,30.51,0,0,0
2024-01-04 23:15:00,Jalan Jenderal Sudirman,1158,35.64,0,0,0
2024-01-04 23:30:00,Jalan Jenderal Sudirman,1075,35.61,0,0,0
2024-01-04 23:45:00,Jalan Jenderal Sudirman,1091,33.31,0,0,0
2024-01-05 00:00:00,Jalan Jenderal Sudirman,166,54.2,0,0,0
2024-01-05 00:15:00,Jalan Jenderal Sudirman,117,51.29,0,0,0
2024-01-05 00:30:00,Jalan Jenderal Sudirman,165,50.85,0,0,0
2024-01-05 00:45:00,Jalan Jenderal Sudirman,52,54.9,0,0,0
2024-01-05 01:00:00,Jalan Jenderal Sudirman,104,55.55,0,0,0
2024-01-05 01:15:00,Jalan Jenderal Sudirman,71,49.9,0,0,0
2024-01-05 01:30:00,Jalan Jenderal Sudirman,64,54.76,0,0,0
2024-01-05 01:45:00,Jalan Jenderal Sudirman,128,51.69,0,0,0
2024-01-05 02:00:00,Jalan Jenderal Sudirman,68,56.56,0,0,0
2024-01-05 02:15:00,Jalan Jenderal Sudirman,176,42.09,13,0,1
2024-01-05 02:30:00,Jalan Jenderal Sudirman,114,52.9,0,0,0
2024-01-05 02:45:00,Jalan Jenderal Sudirman,137,56.41,0,0,0
2024-01-05 03:00:00,Jalan Jenderal Sudirman,129,61.18,0,0,0
2024-01-05 03:15:00,Jalan Jenderal Sudirman,85,55.55,0,0,0
2024-01-05 03:30:00,Jalan Jenderal Sudirman,134,58.44,0,0,0
2024-01-05 03:45:00,Jalan Jenderal Sudirman,106,55.08,0,0,0
2024-01-05 04:00:00,Jalan Jenderal Sudirman,88,48.07,9,0,1
2024-01-05 04:15:00,Jalan Jenderal Sudirman,51,56.14,0,0,0
2024-01-05 04:30:00,Jalan Jenderal Sudirman,169,57.65,0,0,0
2024-01-05 04:45:00,Jalan Jenderal Sudirman,187,51.03,0,0,0
2024-01-05 05:00:00,Jalan Jenderal Sudirman,880,36.08,0,0,0
2024-01-05 05:15:00,Jalan Jenderal Sudirman,957,34.37,0,0,0
2024-01-05 05:30:00,Jalan Jenderal Sudirman,960,21.25,14,0,1
2024-01-05 05:45:00,Jalan Jenderal Sudirman,1021,36.23,0,0,0
2024-01-05 06:00:00,Jalan Jenderal Sudirman,2316,17.55,0,0,0
2024-01-05 06:15:00,Jalan Jenderal Sudirman,2057,18.73,0,0,0
2024-01-05 06:30:00,Jalan Jenderal Sudirman,2120,23.67,0,0,0
2024-01-05 06:45:00,Jalan Jenderal Sudirman,2176,19.58,0,0,0
2024-01-05 07:00:00,Jalan Jenderal Sudirman,2163,17.42,0,0,0
2024-01-05 07:15:00,Jalan Jenderal Sudirman,1958,18.42,0,0,0
2024-01-05 07:30:00,Jalan Jenderal Sudirman,1575,16.56,0,0,0
2024-01-05 07:45:00,Jalan Jenderal Sudirman,2304,20.89,0,0,0
2024-01-05 08:00:00,Jalan Jenderal Sudirman,1921,5.0,15,0,1
2024-01-05 08:15:00,Jalan Jenderal Sudirman,2439,20.25,0,0,0
2024-01-05 08:30:00,Jalan Jenderal Sudirman,2447,22.72,0,0,0
2024-01-05 08:45:00,Jalan Jenderal Sudirman,2492,19.59,0,0,0
2024-01-05 09:00:00,Jalan Jenderal Sudirman,2248,22.63,0,0,0
2024-01-05 09:15:00,Jalan Jenderal Sudirman,2483,18.45,0,0,0
2024-01-05 09:30:00,Jalan Jenderal Sudirman,1607,25.23,0,0,0
2024-01-05 09:45:00,Jalan Jenderal Sudirman,2457,16.69,0,0,0
2024-01-05 10:00:00,Jalan Jenderal Sudirman,904,35.64,0,0,0
2024-01-05 10:15:00,Jalan Jenderal Sudirman,962,35.68,0,0,0
2024-01-05 10:30:00,Jalan Jenderal Sudirman,881,32.9,0,0,0
2024-01-05 10:45:00,Jalan Jenderal Sudirman,1127,33.56,0,0,0
2024-01-05 11:00:00,Jalan Jenderal Sudirman,801,32.73,0,0,0
2024-01-05 11:15:00,Jalan Jenderal Sudirman,1103,37.62,0,0,0
2024-01-05 11:30:00,Jalan Jenderal Sudirman,1128,31.9,0,0,0
2024-01-05 11:45:00,Jalan Jenderal Sudirman,895,29.29,0,0,0
2024-01-05 12:00:00,Jalan Jenderal Sudirman,1038,27.44,9,0,1
2024-01-05 12:15:00,Jalan Jenderal Sudirman,898,24.45,4,0,1
2024-01-05 12:30:00,Jalan Jenderal Sudirman,1048,36.84,0,0,0
2024-01-05 12:45:00,Jalan Jenderal Sudirman,995,36.14,0,0,0
2024-01-05 13:00:00,Jalan Jenderal Sudirman,1051,37.56,0,0,0
2024-01-05 13:15:00,Jalan Jenderal Sudirman,838,32.54,0,0,0
2024-01-05 13:30:00,Jalan Jenderal Sudirman,1098,30.68,1,0,1
2024-01-05 13:45:00,Jalan Jenderal Sudirman,1121,32.66,0,0,0
2024-01-05 14:00:00,Jalan Jenderal Sudirman,1122,37.18,0,0,0
2024-01-05 14:15:00,Jalan Jenderal Sudirman,1081,36.05,0,0,0
2024-01-05 14:30:00,Jalan Jenderal Sudirman,1040,33.8,0,0,0
2024-01-05 14:45:00,Jalan Jenderal Sudirman,1146,39.22,0,0,0
2024-01-05 15:00:00,Jalan Jenderal Sudirman,1002,29.39,0,0,0
2024-01-05 15:15:00,Jalan Jenderal Sudirman,1139,35.37,0,0,0
2024-01-05 15:30:00,Jalan Jenderal Sudirman,1021,35.19,0,0,0
2024-01-05 15:45:00,Jalan Jenderal Sudirman,899,35.09,0,0,0
2024-01-05 16:00:00,Jalan Jenderal Sudirman,2296,11.94,0,0,0
2024-01-05 16:15:00,Jalan Jenderal Sudirman,2582,10.04,4,0,1
2024-01-05 16:30:00,Jalan Jenderal Sudirman,2359,15.69,0,0,0
2024-01-05 16:45:00,Jalan Jenderal Sudirman,2890,17.68,0,0,0
2024-01-05 17:00:00,Jalan Jenderal Sudirman,2163,12.21,0,0,0
2024-01-05 17:15:00,Jalan Jenderal Sudirman,2881,5.0,19,0,1
2024-01-05 17:30:00,Jalan Jenderal Sudirman,2033,12.25,0,0,0
2024-01-05 17:45:00,Jalan Jenderal Sudirman,2889,17.69,0,0,0
2024-01-05 18:00:00,Jalan Jenderal Sudirman,2079,13.03,0,0,0
2024-01-05 18:15:00,Jalan Jenderal Sudirman,2782,11.46,0,0,0
2024-01-05 18:30:00,Jalan Jenderal Sudirman,2403,12.26,0,0,0
2024-01-05 18:45:00,Jalan Jenderal Sudirman,2204,22.24,0,0,0
2024-01-05 19:00:00,Jalan Jenderal Sudirman,2382,18.03,0,0,0
2024-01-05 19:15:00,Jalan Jenderal Sudirman,2923,17.74,0,0,0
2024-01-05 19:30:00,Jalan Jenderal Sudirman,2408,13.08,2,0,1
2024-01-05 19:45:00,Jalan Jenderal Sudirman,2953,18.96,0,0,0
2024-01-05 20:00:00,Jalan Jenderal Sudirman,974,37.41,0,0,0
2024-01-05 20:15:00,Jalan Jenderal Sudirman,932,34.92,0,0,0
2024-01-05 20:30:00,Jalan Jenderal Sudirman,1084,34.51,1,0,1
2024-01-05 20:45:00,Jalan Jenderal Sudirman,830,34.21,5,0,1
2024-01-05 21:00:00,Jalan Jenderal Sudirman,806,23.52,47,0,1
2024-01-05 21:15:00,Jalan Jenderal Sudirman,813,39.86,0,0,0
2024-01-05 21:30:00,Jalan Jenderal Sudirman,940,18.73,20,0,1
2024-01-05 21:45:00,Jalan Jenderal Sudirman,1086,31.38,0,0,0
2024-01-05 22:00:00,Jalan Jenderal Sudirman,874,30.21,0,0,0
2024-01-05 22:15:00,Jalan Jenderal Sudirman,1059,33.79,0,0,0
2024-01-05 22:30:00,Jalan Jenderal Sudirman,1184,30.12,0,0,0
2024-01-05 22:45:00,Jalan Jenderal Sudirman,1113,37.74,0,0,0
2024-01-05 23:00:00,Jalan Jenderal Sudirman,935,33.64,0,0,0
2024-01-05 23:15:00,Jalan Jenderal Sudirman,1106,25.27,8,0,1
2024-01-05 23:30:00,Jalan Jenderal Sudirman,807,35.01,0,0,0
2024-01-05 23:45:00,Jalan Jenderal Sudirman,885,34.65,0,0,0
2024-01-06 00:00:00,Jalan Jenderal Sudirman,104,56.59,0,1,0
2024-01-06 00:15:00,Jalan Jenderal Sudirman,102,55.33,0,1,0
2024-01-06 00:30:00,Jalan Jenderal Sudirman,149,49.92,0,1,0
2024-01-06 00:45:00,Jalan Jenderal Sudirman,113,50.36,0,1,0
2024-01-06 01:00:00,Jalan Jenderal Sudirman,167,56.08,0,1,0
2024-01-06 01:15:00,Jalan Jenderal Sudirman,82,49.35,6,1,1
2024-01-06 01:30:00,Jalan Jenderal Sudirman,151,53.17,0,1,0
2024-01-06 01:45:00,Jalan Jenderal Sudirman,88,53.08,3,1,1
2024-01-06 02:00:00,Jalan Jenderal Sudirman,198,55.15,0,1,0
2024-01-06 02:15:00,Jalan Jenderal Sudirman,54,55.07,0,1,0
2024-01-06 02:30:00,Jalan Jenderal Sudirman,74,58.46,0,1,0
2024-01-06 02:45:00,Jalan Jenderal Sudirman,90,42.41,48,1,1
2024-01-06 03:00:00,Jalan Jenderal Sudirman,95,41.86,40,1,1
2024-01-06 03:15:00,Jalan Jenderal Sudirman,155,51.66,0,1,0
2024-01-06 03:30:00,Jalan Jenderal Sudirman,92,52.76,0,1,0
2024-01-06 03:45:00,Jalan Jenderal Sudirman,52,39.56,34,1,1
2024-01-06 04:00:00,Jalan Jenderal Sudirman,112,64.24,0,1,0
2024-01-06 04:15:00,Jalan Jenderal Sudirman,58,56.49,0,1,0
2024-01-06 04:30:00,Jalan Jenderal Sudirman,184,47.36,0,1,0
2024-01-06 04:45:00,Jalan Jenderal Sudirman,86,55.25,0,1,0
2024-01-06 05:00:00,Jalan Jenderal Sudirman,998,39.59,0,1,0
2024-01-06 05:15:00,Jalan Jenderal Sudirman,1076,34.37,0,1,0
2024-01-06 05:30:00,Jalan Jenderal Sudirman,807,44.23,0,1,0
2024-01-06 05:45:00,Jalan Jenderal Sudirman,1013,33.32,0,1,0
2024-01-06 06:00:00,Jalan Jenderal Sudirman,587,44.25,0,1,0
2024-01-06 06:15:00,Jalan Jenderal Sudirman,616,44.11,0,1,0
2024-01-06 06:30:00,Jalan Jenderal Sudirman,773,39.37,0,1,0
2024-01-06 06:45:00,Jalan Jenderal Sudirman,707,32.68,27,1,1
2024-01-06 07:00:00,Jalan Jenderal Sudirman,597,45.86,0,1,0
2024-01-06 07:15:00,Jalan Jenderal Sudirman,771,42.38,0,1,0
2024-01-06 07:30:00,Jalan Jenderal Sudirman,774,43.19,0,1,0
2024-01-06 07:45:00,Jalan Jenderal Sudirman,774,48.68,0,1,0
2024-01-06 08:00:00,Jalan Jenderal Sudirman,655,46.15,0,1,0
2024-01-06 08:15:00,Jalan Jenderal Sudirman,734,43.12,0,1,0
2024-01-06 08:30:00,Jalan Jenderal Sudirman,609,42.14,0,1,0
2024-01-06 08:45:00,Jalan Jenderal Sudirman,723,42.31,0,1,0
2024-01-06 09:00:00,Jalan Jenderal Sudirman,705,47.13,0,1,0
2024-01-06 09:15:00,Jalan Jenderal Sudirman,578,48.67,0,1,0
2024-01-06 09:30:00,Jalan Jenderal Sudirman,665,40.96,7,1,1
2024-01-06 09:45:00,Jalan Jenderal Sudirman,739,30.45,42,1,1
2024-01-06 10:00:00,Jalan Jenderal Sudirman,885,26.21,0,1,0
2024-01-06 10:15:00,Jalan Jenderal Sudirman,1153,29.65,3,1,1
2024-01-06 10:30:00,Jalan Jenderal Sudirman,992,29.46,8,1,1
2024-01-06 10:45:00,Jalan Jenderal Sudirman,1161,31.18,2,1,1
2024-01-06 11:00:00,Jalan Jenderal Sudirman,801,33.79,0,1,0
2024-01-06 11:15:00,Jalan Jenderal Sudirman,886,33.45,0,1,0
2024-01-06 11:30:00,Jalan Jenderal Sudirman,820,19.74,19,1,1
2024-01-06 11:45:00,Jalan Jenderal Sudirman,1015,29.91,8,1,1
2024-01-06 12:00:00,Jalan Jenderal Sudirman,920,35.35,0,1,0
2024-01-06 12:15:00,Jalan Jenderal Sudirman,1177,35.37,0,1,0
2024-01-06 12:30:00,Jalan Jenderal Sudirman,940,29.35,0,1,0
2024-01-06 12:45:00,Jalan Jenderal Sudirman,1189,35.38,0,1,0
2024-01-06 13:00:00,Jalan Jenderal Sudirman,909,30.83,0,1,0
2024-01-06 13:15:00,Jalan Jenderal Sudirman,863,37.0,0,1,0
2024-01-06 13:30:00,Jalan Jenderal Sudirman,990,36.72,0,1,0
2024-01-06 13:45:00,Jalan Jenderal Sudirman,888,39.24,0,1,0
2024-01-06 14:00:00,Jalan Jenderal Sudirman,1166,35.33,0,1,0
2024-01-06 14:15:00,Jalan Jenderal Sudirman,1160,29.59,0,1,0
2024-01-06 14:30:00,Jalan Jenderal Sudirman,1178,34.75,0,1,0
2024-01-06 14:45:00,Jalan Jenderal Sudirman,1187,35.15,0,1,0
2024-01-06 15:00:00,Jalan Jenderal Sudirman,811,39.44,0,1,0
2024-01-06 15:15:00,Jalan Jenderal Sudirman,838,17.5,15,1,1
2024-01-06 15:30:00,Jalan Jenderal Sudirman,870,40.4,0,1,0
2024-01-06 15:45:00,Jalan Jenderal Sudirman,988,32.24,5,1,1
2024-01-06 16:00:00,Jalan Jenderal Sudirman,604,37.5,5,1,1
2024-01-06 16:15:00,Jalan Jenderal Sudirman,817,24.85,36,1,1
2024-01-06 16:30:00,Jalan Jenderal Sudirman,624,44.33,0,1,0
2024-01-06 16:45:00,Jalan Jenderal Sudirman,791,39.56,0,1,0
2024-01-06 17:00:00,Jalan Jenderal Sudirman,731,39.75,0,1,0
2024-01-06 17:15:00,Jalan Jenderal Sudirman,760,33.61,0,1,0
2024-01-06 17:30:00,Jalan Jenderal Sudirman,784,40.53,0,1,0
2024-01-06 17:45:00,Jalan Jenderal Sudirman,705,33.99,8,1,1
2024-01-06 18:00:00,Jalan Jenderal Sudirman,846,37.67,0,1,0
2024-01-06 18:15:00,Jalan Jenderal Sudirman,653,44.42,0,1,0
2024-01-06 18:30:00,Jalan Jenderal Sudirman,657,41.76,0,1,0
2024-01-06 18:45:00,Jalan Jenderal Sudirman,664,37.85,0,1,0
2024-01-06 19:00:00,Jalan Jenderal Sudirman,866,40.53,0,1,0
2024-01-06 19:15:00,Jalan Jenderal Sudirman,744,46.18,0,1,0
2024-01-06 19:30:00,Jalan Jenderal Sudirman,793,37.04,0,1,0
2024-01-06 19:45:00,Jalan Jenderal Sudirman,700,25.96,38,1,1
2024-01-06 20:00:00,Jalan Jenderal Sudirman,941,36.66,0,1,0
2024-01-06 20:15:00,Jalan Jenderal Sudirman,857,30.1,4,1,1
2024-01-06 20:30:00,Jalan Jenderal Sudirman,1007,38.23,0,1,0
2024-01-06 20:45:00,Jalan Jenderal Sudirman,822,32.45,0,1,0
2024-01-06 21:00:00,Jalan Jenderal Sudirman,848,36.26,0,1,0
2024-01-06 21:15:00,Jalan Jenderal Sudirman,1150,34.28,0,1,0
2024-01-06 21:30:00,Jalan Jenderal Sudirman,1044,31.14,6,1,1
2024-01-06 21:45:00,Jalan Jenderal Sudirman,1148,19.22,11,1,1
2024-01-06 22:00:00,Jalan Jenderal Sudirman,916,36.05,0,1,0
2024-01-06 22:15:00,Jalan Jenderal Sudirman,801,38.95,0,1,0
2024-01-06 22:30:00,Jalan Jenderal Sudirman,844,38.31,0,1,0
2024-01-06 22:45:00,Jalan Jenderal Sudirman,932,31.79,0,1,0
2024-01-06 23:00:00,Jalan Jenderal Sudirman,805,39.16,0,1,0
2024-01-06 23:15:00,Jalan Jenderal Sudirman,882,36.65,0,1,0
2024-01-06 23:30:00,Jalan Jenderal Sudirman,1004,36.83,0,1,0
2024-01-06 23:45:00,Jalan Jenderal Sudirman,920,36.34,0,1,0
2024-01-07 00:00:00,Jalan Jenderal Sudirman,143,51.08,0,1,0
2024-01-07 00:15:00,Jalan Jenderal Sudirman,52,54.7,0,1,0
2024-01-07 00:30:00,Jalan Jenderal Sudirman,131,57.13,0,1,0
2024-01-07 00:45:00,Jalan Jenderal Sudirman,118,53.3,0,1,0
2024-01-07 01:00:00,Jalan Jenderal Sudirman,141,57.59,0,1,0
2024-01-07 01:15:00,Jalan Jenderal Sudirman,83,52.18,0,1,0
2024-01-07 01:30:00,Jalan Jenderal Sudirman,52,57.77,0,1,0
2024-01-07 01:45:00,Jalan Jenderal Sudirman,194,58.0,0,1,0
2024-01-07 02:00:00,Jalan Jenderal Sudirman,186,49.48,0,1,0
2024-01-07 02:15:00,Jalan Jenderal Sudirman,142,57.38,0,1,0
2024-01-07 02:30:00,Jalan Jenderal Sudirman,126,48.55,1,1,1
2024-01-07 02:45:00,Jalan Jenderal Sudirman,55,54.68,0,1,0
2024-01-07 03:00:00,Jalan Jenderal Sudirman,127,57.07,0,1,0
2024-01-07 03:15:00,Jalan Jenderal Sudirman,131,57.05,0,1,0
2024-01-07 03:30:00,Jalan Jenderal Sudirman,132,52.17,0,1,0
2024-01-07 03:45:00,Jalan Jenderal Sudirman,162,56.57,0,1,0
2024-01-07 04:00:00,Jalan Jenderal Sudirman,182,55.47,0,1,0
2024-01-07 04:15:00,Jalan Jenderal Sudirman,92,50.34,0,1,0
2024-01-07 04:30:00,Jalan Jenderal Sudirman,121,54.43,0,1,0
2024-01-07 04:45:00,Jalan Jenderal Sudirman,190,57.65,0,1,0
2024-01-07 05:00:00,Jalan Jenderal Sudirman,935,35.06,0,1,0
2024-01-07 05:15:00,Jalan Jenderal Sudirman,1176,32.4,0,1,0
2024-01-07 05:30:00,Jalan Jenderal Sudirman,1014,38.14,0,1,0
2024-01-07 05:45:00,Jalan Jenderal Sudirman,1029,31.93,0,1,0
2024-01-07 06:00:00,Jalan Jenderal Sudirman,551,45.29,0,1,0
2024-01-07 06:15:00,Jalan Jenderal Sudirman,722,36.85,0,1,0
2024-01-07 06:30:00,Jalan Jenderal Sudirman,736,49.16,0,1,0
2024-01-07 06:45:00,Jalan Jenderal Sudirman,622,44.06,8,1,1
2024-01-07 07:00:00,Jalan Jenderal Sudirman,689,41.13,6,1,1
2024-01-07 07:15:00,Jalan Jenderal Sudirman,576,39.47,2,1,1
2024-01-07 07:30:00,Jalan Jenderal Sudirman,629,42.83,0,1,0
2024-01-07 07:45:00,Jalan Jenderal Sudirman,733,44.59,0,1,0
2024-01-07 08:00:00,Jalan Jenderal Sudirman,528,45.64,0,1,0
2024-01-07 08:15:00,Jalan Jenderal Sudirman,749,37.71,0,1,0
2024-01-07 08:30:00,Jalan Jenderal Sudirman,769,46.34,0,1,0
2024-01-07 08:45:00,Jalan Jenderal Sudirman,664,46.0,0,1,0
2024-01-07 09:00:00,Jalan Jenderal Sudirman,723,43.16,0,1,0
2024-01-07 09:15:00,Jalan Jenderal Sudirman,677,43.09,0,1,0
2024-01-07 09:30:00,Jalan Jenderal Sudirman,795,43.54,0,1,0
2024-01-07 09:45:00,Jalan Jenderal Sudirman,516,46.12,0,1,0
2024-01-07 10:00:00,Jalan Jenderal Sudirman,810,38.43,0,1,0
2024-01-07 10:15:00,Jalan Jenderal Sudirman,1134,36.38,0,1,0
2024-01-07 10:30:00,Jalan Jenderal Sudirman,937,38.08,0,1,0
2024-01-07 10:45:00,Jalan Jenderal Sudirman,1031,31.86,5,1,1
2024-01-07 11:00:00,Jalan Jenderal Sudirman,1089,35.85,0,1,0
2024-01-07 11:15:00,Jalan Jenderal Sudirman,1007,39.72,0,1,0
2024-01-07 11:30:00,Jalan Jenderal Sudirman,964,38.46,0,1,0
2024-01-07 11:45:00,Jalan Jenderal Sudirman,961,38.87,0,1,0
2024-01-07 12:00:00,Jalan Jenderal Sudirman,891,38.35,0,1,0
2024-01-07 12:15:00,Jalan Jenderal Sudirman,826,39.61,0,1,0
2024-01-07 12:30:00,Jalan Jenderal Sudirman,1183,35.32,0,1,0
2024-01-07 12:45:00,Jalan Jenderal Sudirman,1128,33.93,0,1,0
2024-01-07 13:00:00,Jalan Jenderal Sudirman,1021,28.3,2,1,1
2024-01-07 13:15:00,Jalan Jenderal Sudirman,1131,33.56,0,1,0
2024-01-07 13:30:00,Jalan Jenderal Sudirman,1034,36.42,0,1,0
2024-01-07 13:45:00,Jalan Jenderal Sudirman,895,34.07,0,1,0
2024-01-07 14:00:00,Jalan Jenderal Sudirman,1067,38.29,0,1,0
2024-01-07 14:15:00,Jalan Jenderal Sudirman,1043,34.11,0,1,0
2024-01-07 14:30:00,Jalan Jenderal Sudirman,1105,31.78,4,1,1
2024-01-07 14:45:00,Jalan Jenderal Sudirman,902,27.25,0,1,0
2024-01-07 15:00:00,Jalan Jenderal Sudirman,899,38.09,0,1,0
2024-01-07 15:15:00,Jalan Jenderal Sudirman,1102,38.26,0,1,0
2024-01-07 15:30:00,Jalan Jenderal Sudirman,892,37.47,0,1,0
2024-01-07 15:45:00,Jalan Jenderal Sudirman,845,31.42,0,1,0
2024-01-07 16:00:00,Jalan Jenderal Sudirman,642,37.61,0,1,0
2024-01-07 16:15:00,Jalan Jenderal Sudirman,607,44.78,0,1,0
2024-01-07 16:30:00,Jalan Jenderal Sudirman,664,39.14,0,1,0
2024-01-07 16:45:00,Jalan Jenderal Sudirman,652,36.54,0,1,0
2024-01-07 17:00:00,Jalan Jenderal Sudirman,738,45.59,0,1,0
2024-01-07 17:15:00,Jalan Jenderal Sudirman,822,36.16,0,1,0
2024-01-07 17:30:00,Jalan Jenderal Sudirman,756,46.37,0,1,0
2024-01-07 17:45:00,Jalan Jenderal Sudirman,675,38.6,0,1,0
2024-01-07 18:00:00,Jalan Jenderal Sudirman,712,27.29,11,1,1
2024-01-07 18:15:00,Jalan Jenderal Sudirman,639,40.01,0,1,0
2024-01-07 18:30:00,Jalan Jenderal Sudirman,619,33.43,1,1,1
2024-01-07 18:45:00,Jalan Jenderal Sudirman,892,38.16,0,1,0
2024-01-07 19:00:00,Jalan Jenderal Sudirman,655,39.42,0,1,0
2024-01-07 19:15:00,Jalan Jenderal Sudirman,692,41.95,0,1,0
2024-01-07 19:30:00,Jalan Jenderal Sudirman,843,41.64,0,1,0
2024-01-07 19:45:00,Jalan Jenderal Sudirman,711,39.01,0,1,0
2024-01-07 20:00:00,Jalan Jenderal Sudirman,873,41.95,0,1,0
2024-01-07 20:15:00,Jalan Jenderal Sudirman,1052,30.37,0,1,0
2024-01-07 20:30:00,Jalan Jenderal Sudirman,913,40.05,0,1,0
2024-01-07 20:45:00,Jalan Jenderal Sudirman,998,36.22,0,1,0
2024-01-07 21:00:00,Jalan Jenderal Sudirman,843,37.38,0,1,0
2024-01-07 21:15:00,Jalan Jenderal Sudirman,997,37.92,0,1,0
2024-01-07 21:30:00,Jalan Jenderal Sudirman,1095,40.45,0,1,0
2024-01-07 21:45:00,Jalan Jenderal Sudirman,901,34.96,0,1,0
2024-01-07 22:00:00,Jalan Jenderal Sudirman,1077,36.67,0,1,0
2024-01-07 22:15:00,Jalan Jenderal Sudirman,1127,29.76,0,1,0
2024-01-07 22:30:00,Jalan Jenderal Sudirman,827,37.8,0,1,0
2024-01-07 22:45:00,Jalan Jenderal Sudirman,915,35.32,0,1,0
2024-01-07 23:00:00,Jalan Jenderal Sudirman,990,30.31,7,1,1
2024-01-07 23:15:00,Jalan Jenderal Sudirman,1010,31.17,0,1,0
2024-01-07 23:30:00,Jalan Jenderal Sudirman,1061,38.38,0,1,0
2024-01-07 23:45:00,Jalan Jenderal Sudirman,941,37.23,0,1,0
2024-01-08 00:00:00,Jalan Jenderal Sudirman,100,55.53,0,0,0
2024-01-08 00:15:00,Jalan Jenderal Sudirman,149,59.62,0,0,0
2024-01-08 00:30:00,Jalan Jenderal Sudirman,154,50.52,0,0,0
2024-01-08 00:45:00,Jalan Jenderal Sudirman,174,50.83,0,0,0
2024-01-08 01:00:00,Jalan Jenderal Sudirman,170,51.82,0,0,0
2024-01-08 01:15:00,Jalan Jenderal Sudirman,141,50.48,0,0,0
2024-01-08 01:30:00,Jalan Jenderal Sudirman,128,53.27,0,0,0
2024-01-08 01:45:00,Jalan Jenderal Sudirman,189,58.39,0,0,0
2024-01-08 02:00:00,Jalan Jenderal Sudirman,137,46.82,0,0,0
2024-01-08 02:15:00,Jalan Jenderal Sudirman,140,51.05,0,0,0
2024-01-08 02:30:00,Jalan Jenderal Sudirman,85,57.36,0,0,0
2024-01-08 02:45:00,Jalan Jenderal Sudirman,75,54.16,0,0,0
2024-01-08 03:00:00,Jalan Jenderal Sudirman,170,55.64,0,0,0
2024-01-08 03:15:00,Jalan Jenderal Sudirman,198,53.67,0,0,0
2024-01-08 03:30:00,Jalan Jenderal Sudirman,74,55.91,0,0,0
